id,country,iso3,latitude,longitude,centroid,role,displacement_type,qualifier,figure,displacement_date,displacement_start_date,displacement_end_date,year,event_id,event_name,event_codes,event_code_types,event_start_date,event_end_date,category,subcategory,type,subtype,old_id,sources,source_url,locations_name,locations_coordinates,locations_accuracy,locations_type,displacement_occurred,created_at,description,link,combined_type
229861,Somalia,SOM,3.9028400000000003,42.34248,"[3.9028400000000003, 42.34248]",Recommended figure,Disaster,total,18,2025-12-20,2025-12-14,2025-12-20,2025,39589,Somalia: Drought - Gedo - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Doolow, Gedo, Somalia; Luuq, Gedo, Somalia","4.00253, 42.14079; 3.80315, 42.54417",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:30.478643Z,"Somalia: 18 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 18 people were displaced from Luuq, Gedo towards Doolow, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229862,Somalia,SOM,3.10628,42.759375000000006,"[3.10628, 42.759375000000006]",Recommended figure,Disaster,total,32,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia; Luuq, Gedo, Somalia","2.40941, 42.97458; 3.80315, 42.54417",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:30.535762Z,"Somalia: 32 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 32 people were displaced from Diinsoor, Bay towards Luuq, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229863,Somalia,SOM,4.09572,43.023505,"[4.09572, 43.023505]",Recommended figure,Disaster,total,14,2025-12-20,2025-12-14,2025-12-20,2025,39586,Somalia: Drought - Bakool - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Doolow, Gedo, Somalia; Xudur, Bakool, Somalia","4.00253, 42.14079; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:30.588862Z,"Somalia: 14 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 14 people were displaced from Xudur, Bakool towards Doolow, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229864,Somalia,SOM,3.55818,42.895295000000004,"[3.55818, 42.895295000000004]",Recommended figure,Disaster,total,24,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Doolow, Gedo, Somalia","3.11383, 43.6498; 4.00253, 42.14079",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:30.644371Z,"Somalia: 24 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 24 people were displaced from Baidoa, Bay towards Doolow, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229865,Somalia,SOM,-1.03316,41.49775,"[-1.03316, 41.49775]",Recommended figure,Disaster,total,6,2025-12-20,2025-12-14,2025-12-20,2025,39592,Somalia: Drought - Lower Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhaadhe, Lower Juba, Somalia","-1.03316, 41.49775",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:30.708398Z,"Somalia: 6 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 6 people were displaced from and towards Badhaadhe, Lower Juba , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229866,Somalia,SOM,2.81513,42.84011,"[2.81513, 42.84011]",Recommended figure,Disaster,total,108,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Qansax Dheere, Bay, Somalia","2.81513, 42.84011",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:30.758619Z,"Somalia: 108 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 108 people were displaced from and towards Qansax Dheere, Bay , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229867,Somalia,SOM,10.625525,48.515795,"[10.625525, 48.515795]",Recommended figure,Disaster,total,7,2025-12-20,2025-12-14,2025-12-20,2025,39596,Somalia: Drought - Sanaag - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Laasqoray, Sanaag, Somalia","10.71422, 48.33591; 10.53683, 48.69568",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:30.833906Z,"Somalia: 7 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 7 people were displaced from Laasqoray, Sanaag towards Badhan, Sanaag, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229868,Somalia,SOM,8.40207,48.48284,"[8.40207, 48.48284]",Recommended figure,Disaster,total,5,2025-12-20,2025-12-14,2025-12-20,2025,39587,Somalia: Drought - Nugaal - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Garoowe, Nugaal, Somalia","8.40207, 48.48284",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:30.901039Z,"Somalia: 5 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from and towards Garoowe, Nugaal , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229869,Somalia,SOM,11.093095,49.104365,"[11.093095, 49.104365]",Recommended figure,Disaster,total,5,2025-12-20,2025-12-14,2025-12-20,2025,39595,Somalia: Drought - Bari - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Badhan, Sanaag, Somalia; Qandala, Bari, Somalia","10.71422, 48.33591; 11.47197, 49.87282",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:30.955779Z,"Somalia: 5 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 5 people were displaced from Qandala, Bari towards Badhan, Sanaag, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229870,Somalia,SOM,8.796990000000001,49.53657,"[8.796990000000001, 49.53657]",Recommended figure,Disaster,total,13,2025-12-20,2025-12-14,2025-12-20,2025,39587,Somalia: Drought - Nugaal - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Eyl, Nugaal, Somalia; Qardho, Nugaal, Somalia","8.09189, 49.56549; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:31.009178Z,"Somalia: 13 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 13 people were displaced from Qardho, Nugaal towards Eyl, Nugaal, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229871,Somalia,SOM,2.96448,43.244955000000004,"[2.96448, 43.244955000000004]",Recommended figure,Disaster,total,168,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Baidoa, Bay, Somalia; Qansax Dheere, Bay, Somalia","3.11383, 43.6498; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:31.063963Z,"Somalia: 168 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 168 people were displaced from Qansax Dheere, Bay towards Baidoa, Bay, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229872,Somalia,SOM,-0.14424499999999998,42.645165000000006,"[-0.14424499999999998, 42.645165000000006]",Recommended figure,Disaster,total,312,2025-12-20,2025-12-14,2025-12-20,2025,39592,Somalia: Drought - Lower Juba - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Jamaame, Lower Juba, Somalia; Kismayo, Lower Juba, Somalia","0.06968, 42.74497; -0.35817, 42.54536",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:31.116982Z,"Somalia: 312 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 312 people were displaced from Jamaame, Lower Juba towards Kismayo, Lower Juba, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229873,Somalia,SOM,4.431395,43.952275,"[4.431395, 43.952275]",Recommended figure,Disaster,total,24,2025-12-20,2025-12-14,2025-12-20,2025,39586,Somalia: Drought - Bakool - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Ceel Barde, Bakool, Somalia; Xudur, Bakool, Somalia","4.67388, 43.99833; 4.18891, 43.90622",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Origin; Destination,Displacement without preventive evacuations reported,2026-02-10T20:35:31.170342Z,"Somalia: 24 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 24 people were displaced from Ceel Barde, Bakool towards Xudur, Bakool, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229874,Somalia,SOM,8.102135,48.44098,"[8.102135, 48.44098]",Recommended figure,Disaster,total,25,2025-12-20,2025-12-14,2025-12-20,2025,39587,Somalia: Drought - Nugaal - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Garoowe, Nugaal, Somalia","7.8022, 48.39912; 8.40207, 48.48284",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:31.226388Z,"Somalia: 25 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 25 people were displaced from Garoowe, Nugaal towards Burtinle, Nugaal, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229875,Somalia,SOM,8.652145,48.953385,"[8.652145, 48.953385]",Recommended figure,Disaster,total,12,2025-12-20,2025-12-14,2025-12-20,2025,39587,Somalia: Drought - Nugaal - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Burtinle, Nugaal, Somalia; Qardho, Nugaal, Somalia","7.8022, 48.39912; 9.50209, 49.50765",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:31.277632Z,"Somalia: 12 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 12 people were displaced from Qardho, Nugaal towards Burtinle, Nugaal, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229876,Somalia,SOM,3.40883,42.49045,"[3.40883, 42.49045]",Recommended figure,Disaster,total,17,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Doolow, Gedo, Somalia; Qansax Dheere, Bay, Somalia","4.00253, 42.14079; 2.81513, 42.84011",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:31.337335Z,"Somalia: 17 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 17 people were displaced from Qansax Dheere, Bay towards Doolow, Gedo, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229877,Somalia,SOM,2.40941,42.97458,"[2.40941, 42.97458]",Recommended figure,Disaster,total,105,2025-12-20,2025-12-14,2025-12-20,2025,39588,Somalia: Drought - Bay - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Diinsoor, Bay, Somalia","2.40941, 42.97458",District/Zone/Department (ADM2),Origin and destination,Displacement without preventive evacuations reported,2026-02-10T20:35:31.402092Z,"Somalia: 105 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 105 people were displaced from and towards Diinsoor, Bay , arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
229878,Somalia,SOM,10.335239999999999,49.110935,"[10.335239999999999, 49.110935]",Recommended figure,Disaster,total,100,2025-12-20,2025-12-14,2025-12-20,2025,39596,Somalia: Drought - Sanaag - 01/12/2025,,,2025-12-01,2025-12-31,Weather related,Climatological,Drought,Drought,,Protection and Return Monitoring Network (PRMN),,"Bossaso, Bari, Somalia; Dhahar, Sanaag, Somalia","10.92131, 49.39993; 9.74917, 48.82194",District/Zone/Department (ADM2); District/Zone/Department (ADM2),Destination; Origin,Displacement without preventive evacuations reported,2026-02-10T20:35:31.458679Z,"Somalia: 100 displacements, 14 December - 20 December. According to Protection and Return Monitoring Network (PRMN), a total of 100 people were displaced from Dhahar, Sanaag towards Bossaso, Bari, arriving in the week of 14 December 2025 due to Drought. Protection and Return Monitoring Network (PRMN) - 01 January 2026",,Drought
